year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,16,777,Антон АНТОНОВ,Husqvarna TE300 Pro,МСК - СБМОТО РЕЙСИНГ ТИЙ,04:02:35,,,1,4:02:35.0,10:10:30,14:13:05,5,1:01:01.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,17,81,Милко МИЛЕВ,Beta rr300,ЕК ЛУДА РАБОТА,04:05:49,,,1,4:05:49.0,10:08:30,14:14:19,4,1:04:15.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,18,727,Ивайло ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,04:25:50,,,1,4:25:50.0,10:11:30,14:37:20,3,1:24:16.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,19,905,Цветелин КОСТАДИНОВ,Ktm exc 350,НК ЕНДУРО ВИКТОРИ,04:39:00,,,1,4:39:00.0,10:09:00,14:48:00,2,1:37:26.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,20,115,Ивайло ЙОРДАНОВ,GasGas 300,МСК ХАРД РАЙДЪРС,05:42:12,,,1,5:42:12.0,10:12:30,15:54:42,1,2:40:38.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,21,911,Тодор КОЧЕШЕВ,,ЕНДУРО КЛУБ СЕВТОПОЛИС,05:42:28,,,1,5:42:28.0,10:12:30,15:54:58,0,2:40:54.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,22,67,Александър ВЕСКОВ,Ktm exc 300,МОТО ДРУЖИНА БАНСКО,05:47:49,,,1,5:47:49.0,10:09:30,15:57:19,0,2:46:15.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,23,33,Георги СИНЕВ,Sherco 300,ЕНДУРО КЛУБ СЕВТОПОЛИС,05:48:55,,,1,5:48:55.0,10:09:00,15:57:55,0,2:47:21.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,DNF,,25,Бижо БИЖЕВ 3:34:56.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,DNF,,123,Димитър ЧУКУРОВ 3:29:52.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,DNF,,128,Божидар КРЪСТЕВ,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,DNF,,227,Венелин ВИДЕНОВ,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,DNF,,765,Максим ИВАНОВ,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 50+,FIN,1,339,Ясен ПОПОВ,KTM 300 EXC,НК ЕНДУРО ВИКТОРИ,03:43:15,,,1,3:43:15.0,10:29:30,14:12:45,25,57:51.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 50+,FIN,2,50,Панчо КУЗМАНОВ,Honda CR 250,СК АФГ ТИМ,03:46:47,,,1,3:46:47.0,10:29:00,14:15:47,22,1:01:23.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 50+,DNF,,303,Емил БРАТОЕВ 2:45:24.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 50+,DNF,,571,Ангел ТРАКОВ,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,1,281,Захари ШЕНТОВ,Sherco 300,СК АФГ ТИМ,02:23:09,,,1,2:23:09.0,10:40:30,13:03:39,25,0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,2,170,Стефан МОЧЕВ,GasGas300,АЛБА ДАМАСЦЕНА МСК,02:30:06,,,1,2:30:06.0,10:40:00,13:10:06,22,6:57.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,3,236,Любомир ИВАНОВ,KTM 300,МСК ЕКС ЕНДУРО КЪРНАРЕ,02:30:34,,,1,2:30:34.0,10:41:00,13:11:34,20,7:25.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,4,980,Славчо ШОПОВ,Gas Gas,МОТО ДРУЖИНА БАНСКО,02:32:43,,,1,2:32:43.0,10:41:00,13:13:43,18,9:34.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,5,878,Ален МИРЧЕВ,KTM EXC300 TBI,МСК ЕНДУРО КЮСТЕНДИЛ,02:38:57,,,1,2:38:57.0,10:51:00,13:29:57,16,15:48.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,6,238,Пламен КОВАЧЕВ,Gas Gas ec 300,АЛБА ДАМАСЦЕНА МСК,02:40:20,,,1,2:40:20.0,10:42:00,13:22:20,15,17:11.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,7,328,Николай ТАКУЧЕВ,Sherco 300,СК БУЛДОК РОКЕТС,02:41:25,,,1,2:41:25.0,10:43:00,13:24:25,14,18:16.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,8,908,Здравко ГИНОВ,KTM exc300,ЕК ЛУДА РАБОТА,02:44:52,,,1,2:44:52.0,10:42:00,13:26:52,13,21:43.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СТАНДАРТ,FIN,9,124,Илиян ЖИВКОВ,KTM EXC 300,МСК ХАРД РАЙДЪРС,02:48:52,,,1,2:48:52.0,10:41:30,13:30:22,12,25:43.0,
